startTime,open,high,low,close,endTime,volume
2024-09-27 07:55:09,5668854,5670742,5663052,5668655,2024-09-27 07:59:31,14.956
2024-09-27 07:59:31,5668308,5673859,5663978,5672482,2024-09-27 08:06:04,18.499
2024-09-27 08:06:04,5672482,5677869,5670724,5673937,2024-09-27 08:10:26,37.729
2024-09-27 08:10:26,5673937,5679731,5669841,5675773,2024-09-27 08:14:48,24.32
2024-09-27 08:14:48,5676293,5682528,5674994,5676639,2024-09-27 08:19:10,23.53
2024-09-27 08:19:10,5676986,5689820,5675756,5687187,2024-09-27 08:25:44,23.189
2024-09-27 08:25:44,5687187,5689820,5680597,5681835,2024-09-27 08:30:06,25.661
2024-09-27 08:30:06,5681835,5688763,5677834,5686408,2024-09-27 08:34:28,27.574
2024-09-27 08:34:28,5687984,5697077,5675920,5682857,2024-09-27 08:41:01,54.326
2024-09-27 08:41:01,5682822,5687551,5679679,5684243,2024-09-27 08:45:23,10.625
2024-09-27 08:45:23,5684243,5691188,5683888,5690157,2024-09-27 08:49:45,21.982
2024-09-27 08:49:45,5690876,5691188,5679393,5689032,2024-09-27 08:54:08,69.413
2024-09-27 08:54:08,5688919,5693015,5686356,5691967,2024-09-27 09:00:41,12.955
2024-09-27 09:00:41,5691249,5701779,5690824,5696012,2024-09-27 09:05:03,47.074
2024-09-27 09:05:03,5696012,5702792,5693942,5694981,2024-09-27 09:09:25,25.37
2024-09-27 09:09:25,5695700,5699848,5691863,5697579,2024-09-27 09:15:58,18.594
2024-09-27 09:15:58,5698298,5712838,5697059,5707815,2024-09-27 09:20:20,54.364
2024-09-27 09:20:20,5707815,5714873,5696375,5696713,2024-09-27 09:24:43,50.008
2024-09-27 09:24:43,5696367,5698203,5685524,5693786,2024-09-27 09:29:05,31.495
2024-09-27 09:29:05,5693067,5697596,5688564,5696713,2024-09-27 09:35:38,17.558
2024-09-27 09:35:38,5697813,5698116,5687343,5687343,2024-09-27 09:40:00,19.428
2024-09-27 09:40:00,5687274,5693760,5685775,5690036,2024-09-27 09:44:22,10.47
2024-09-27 09:44:22,5689863,5706871,5689863,5703026,2024-09-27 09:50:56,27.395
2024-09-27 09:50:56,5703026,5704143,5695648,5696176,2024-09-27 09:55:18,19.168
2024-09-27 09:55:18,5696488,5700047,5693301,5693301,2024-09-27 09:59:40,9.509
2024-09-27 09:59:40,5693301,5696479,5684840,5687421,2024-09-27 10:04:02,34.181
2024-09-27 10:04:02,5687473,5688200,5679471,5685195,2024-09-27 10:10:35,28.159
2024-09-27 10:10:35,5685195,5685741,5677115,5682589,2024-09-27 10:14:57,43.515
2024-09-27 10:14:57,5682589,5683281,5672413,5674310,2024-09-27 10:19:19,14.614
2024-09-27 10:19:19,5674483,5677618,5671677,5674795,2024-09-27 10:25:53,22.817
2024-09-27 10:25:53,5674795,5678683,5672197,5677600,2024-09-27 10:30:15,19.353
2024-09-27 10:30:15,5677947,5682796,5670984,5671227,2024-09-27 10:34:37,16.195
2024-09-27 10:34:37,5671244,5678977,5670707,5670707,2024-09-27 10:38:59,22.63
2024-09-27 10:38:59,5670638,5677419,5670465,5677419,2024-09-27 10:45:32,12.467
2024-09-27 10:45:32,5677202,5681904,5676241,5678388,2024-09-27 10:49:54,15.555
2024-09-27 10:49:54,5678085,5679610,5672716,5672716,2024-09-27 10:54:17,6.752
2024-09-27 10:54:17,5672595,5672924,5669945,5669945,2024-09-27 11:00:50,10.736
2024-09-27 11:00:50,5669945,5675574,5669945,5675574,2024-09-27 11:05:12,11.303
2024-09-27 11:05:12,5675946,5679341,5672595,5675868,2024-09-27 11:09:34,9.983
2024-09-27 11:09:34,5675652,5678380,5674691,5676024,2024-09-27 11:13:56,4.917
2024-09-27 11:13:56,5674803,5681333,5673937,5675730,2024-09-27 11:20:29,11.064
2024-09-27 11:20:29,5675730,5676908,5670499,5671556,2024-09-27 11:24:52,3.446
2024-09-27 11:24:52,5670811,5670811,5660419,5660419,2024-09-27 11:29:14,32.296
2024-09-27 11:29:14,5660973,5665476,5658185,5658185,2024-09-27 11:35:47,21.217
2024-09-27 11:35:47,5658661,5663866,5658514,5661285,2024-09-27 11:40:09,14.275
2024-09-27 11:40:09,5661285,5665468,5659553,5663710,2024-09-27 11:44:31,9.213
2024-09-27 11:44:31,5663710,5671538,5662852,5670395,2024-09-27 11:51:04,12.486
2024-09-27 11:51:04,5670395,5671019,5665269,5665372,2024-09-27 11:55:27,7.324
2024-09-27 11:55:27,5665650,5667035,5663883,5666472,2024-09-27 11:59:49,4.525
2024-09-27 11:59:49,5666472,5670707,5663537,5670491,2024-09-27 12:04:11,11.733
2024-09-27 12:04:11,5670707,5671374,5663537,5669174,2024-09-27 12:10:44,11.341
2024-09-27 12:10:44,5669174,5673851,5665615,5669053,2024-09-27 12:15:06,15.573
2024-09-27 12:15:06,5668923,5671538,5655396,5659007,2024-09-27 12:19:28,76.536
2024-09-27 12:19:28,5658592,5661839,5656955,5659899,2024-09-27 12:26:02,33.925
2024-09-27 12:26:02,5660445,5669503,5660445,5667217,2024-09-27 12:30:24,13.114
2024-09-27 12:30:24,5667001,5686780,5666481,5683048,2024-09-27 12:34:46,67.997
2024-09-27 12:34:46,5682926,5695786,5682926,5690383,2024-09-27 12:39:08,56.157
2024-09-27 12:39:08,5690209,5696133,5689361,5695856,2024-09-27 12:45:41,25.094
2024-09-27 12:45:41,5696271,5704239,5694392,5696921,2024-09-27 12:50:03,39.067
2024-09-27 12:50:03,5696696,5705286,5694704,5695397,2024-09-27 12:54:26,23.815
2024-09-27 12:54:26,5695146,5695362,5687490,5692054,2024-09-27 13:00:59,20.652
2024-09-27 13:00:59,5692270,5696904,5689361,5691993,2024-09-27 13:05:21,23.497
2024-09-27 13:05:21,5691075,5694808,5684121,5694028,2024-09-27 13:09:43,13.033
2024-09-27 13:09:43,5694028,5697345,5683281,5683966,2024-09-27 13:14:05,21.588
2024-09-27 13:14:05,5684182,5693171,5683966,5688651,2024-09-27 13:20:38,6.92
2024-09-27 13:20:38,5689378,5692677,5684321,5684321,2024-09-27 13:25:01,8.313
2024-09-27 13:25:01,5684321,5687126,5683281,5684909,2024-09-27 13:29:23,11.111
2024-09-27 13:29:23,5684693,5686087,5675080,5682026,2024-09-27 13:35:56,26.597
2024-09-27 13:35:56,5681567,5683281,5660765,5663008,2024-09-27 13:40:18,79.26
2024-09-27 13:40:18,5663424,5670499,5659207,5665935,2024-09-27 13:44:40,31.665
2024-09-27 13:44:40,5666628,5676232,5662904,5668274,2024-09-27 13:49:02,27.285
2024-09-27 13:49:02,5669244,5675115,5661952,5671556,2024-09-27 13:55:36,20.492
2024-09-27 13:55:36,5672690,5688503,5669607,5686295,2024-09-27 13:59:58,19.345
2024-09-27 13:59:58,5686295,5703009,5677323,5700489,2024-09-27 14:04:20,74.372
2024-09-27 14:04:20,5701450,5713834,5694946,5712873,2024-09-27 14:10:53,64.161
2024-09-27 14:10:53,5712085,5732990,5707417,5721870,2024-09-27 14:15:15,228.289
2024-09-27 14:15:15,5721766,5722736,5710032,5716068,2024-09-27 14:19:37,59.644
2024-09-27 14:19:37,5717029,5746733,5715722,5740065,2024-09-27 14:24:00,155.452
2024-09-27 14:24:00,5738922,5745607,5736359,5739883,2024-09-27 14:30:33,67.267
2024-09-27 14:30:33,5740593,5751817,5724217,5744265,2024-09-27 14:34:55,93.509
2024-09-27 14:34:55,5744646,5758615,5735475,5742143,2024-09-27 14:39:17,195.108
2024-09-27 14:39:17,5742931,5746707,5732054,5741234,2024-09-27 14:45:50,77.216
2024-09-27 14:45:50,5740359,5750284,5733570,5736000,2024-09-27 14:50:12,62.523
2024-09-27 14:50:12,5736000,5742308,5730911,5740931,2024-09-27 14:54:35,35.194
2024-09-27 14:54:35,5740143,5740749,5733596,5735813,2024-09-27 14:58:57,20.766
2024-09-27 14:58:57,5735813,5742836,5729023,5740238,2024-09-27 15:05:30,54.441
2024-09-27 15:05:30,5740238,5743953,5731353,5738073,2024-09-27 15:09:52,32.669
2024-09-27 15:09:52,5739537,5746906,5735622,5741529,2024-09-27 15:14:14,54.598
2024-09-27 15:14:14,5741529,5751150,5740645,5747686,2024-09-27 15:20:47,100.678
2024-09-27 15:20:47,5748197,5752345,5742230,5745417,2024-09-27 15:25:10,51.411
2024-09-27 15:25:10,5746266,5747764,5737943,5745651,2024-09-27 15:29:32,28.929
2024-09-27 15:29:32,5745651,5747305,5738645,5741693,2024-09-27 15:36:05,16.561
2024-09-27 15:36:05,5741364,5742845,5733925,5736255,2024-09-27 15:40:27,22.397
2024-09-27 15:40:27,5736255,5743901,5733250,5734038,2024-09-27 15:44:49,15.122
2024-09-27 15:44:49,5733691,5738835,5726278,5726278,2024-09-27 15:49:11,32.833
2024-09-27 15:49:11,5726278,5728746,5719021,5721368,2024-09-27 15:55:45,43.681
2024-09-27 15:55:45,5721888,5722606,5714830,5714830,2024-09-27 16:00:07,38.836
2024-09-27 16:00:07,5714734,5724373,5714683,5721966,2024-09-27 16:04:29,74.102
2024-09-27 16:04:29,5721792,5728980,5721792,5727205,2024-09-27 16:11:02,27.321
2024-09-27 16:11:02,5727430,5733310,5723178,5724096,2024-09-27 16:15:24,23.175
2024-09-27 16:15:24,5724096,5726209,5717237,5717289,2024-09-27 16:19:46,18.505
2024-09-27 16:19:46,5717289,5720156,5703953,5708110,2024-09-27 16:24:08,61.375
2024-09-27 16:24:08,5708898,5725161,5705849,5722052,2024-09-27 16:30:42,41.525
2024-09-27 16:30:42,5722407,5731916,5717402,5728478,2024-09-27 16:35:04,26.54
2024-09-27 16:35:04,5728478,5737242,5727335,5730279,2024-09-27 16:39:26,38.841
2024-09-27 16:39:26,5730106,5738368,5727681,5729491,2024-09-27 16:45:59,29.581
2024-09-27 16:45:59,5729240,5736142,5725551,5735085,2024-09-27 16:50:21,36.323
2024-09-27 16:50:21,5734297,5741425,5732531,5738905,2024-09-27 16:54:43,23.003
2024-09-27 16:54:43,5740065,5747192,5737692,5741451,2024-09-27 16:59:06,54.136
2024-09-27 16:59:06,5741286,5745426,5736419,5743962,2024-09-27 17:05:39,16.937
2024-09-27 17:05:39,5743598,5745434,5722251,5722832,2024-09-27 17:10:01,51.756
2024-09-27 17:10:01,5721792,5727690,5714518,5716337,2024-09-27 17:14:23,28.345
2024-09-27 17:14:23,5716466,5718935,5708110,5711054,2024-09-27 17:20:56,20.604
2024-09-27 17:20:56,5710881,5710985,5700000,5702654,2024-09-27 17:25:18,72.642
2024-09-27 17:25:18,5701649,5705079,5694756,5698151,2024-09-27 17:29:41,49.326
2024-09-27 17:29:41,5698151,5704853,5694643,5700142,2024-09-27 17:34:03,53.46
2024-09-27 17:34:03,5699969,5708811,5689395,5689569,2024-09-27 17:40:36,62.322
2024-09-27 17:40:36,5689239,5695397,5686979,5692435,2024-09-27 17:44:58,63.184
2024-09-27 17:44:58,5692435,5700922,5690123,5698653,2024-09-27 17:49:20,33.446
2024-09-27 17:49:20,5698064,5706629,5697718,5703476,2024-09-27 17:55:53,22.931
2024-09-27 17:55:53,5704213,5708456,5699943,5706386,2024-09-27 18:00:16,20.643
2024-09-27 18:00:16,5707174,5708716,5697025,5701649,2024-09-27 18:04:38,30.697
2024-09-27 18:04:38,5702914,5704048,5695362,5698506,2024-09-27 18:09:00,12.4
2024-09-27 18:09:00,5697371,5700333,5693950,5693950,2024-09-27 18:15:33,8.268
2024-09-27 18:15:33,5694310,5699129,5686806,5689491,2024-09-27 18:19:55,41.88
2024-09-27 18:19:55,5689491,5694591,5688711,5691404,2024-09-27 18:24:17,12.759
2024-09-27 18:24:17,5690123,5691456,5678146,5678241,2024-09-27 18:30:51,43.362
2024-09-27 18:30:51,5679930,5685940,5672084,5684563,2024-09-27 18:35:13,63.46
2024-09-27 18:35:13,5683922,5684217,5675721,5681090,2024-09-27 18:39:35,14.066
2024-09-27 18:39:35,5681090,5689664,5678596,5682996,2024-09-27 18:43:57,13.656
2024-09-27 18:43:57,5682996,5692955,5682996,5692167,2024-09-27 18:50:30,15.26
2024-09-27 18:50:30,5692955,5699285,5691699,5696332,2024-09-27 18:54:52,19.21
2024-09-27 18:54:52,5696167,5704213,5696167,5703373,2024-09-27 18:59:15,9.117
2024-09-27 18:59:15,5703373,5711452,5702056,5707928,2024-09-27 19:05:48,19.952
2024-09-27 19:05:48,5707928,5711660,5698506,5700965,2024-09-27 19:10:10,30.204
2024-09-27 19:10:10,5700601,5702654,5691309,5693301,2024-09-27 19:14:32,63.248
2024-09-27 19:14:32,5694046,5702299,5693059,5697189,2024-09-27 19:18:54,15.36
2024-09-27 19:18:54,5697977,5701381,5693734,5695206,2024-09-27 19:25:27,18.739
2024-09-27 19:25:27,5694418,5696548,5691820,5694929,2024-09-27 19:29:50,11.482
2024-09-27 19:29:50,5695327,5699285,5693569,5697934,2024-09-27 19:34:12,11.604
2024-09-27 19:34:12,5697934,5698826,5692504,5692522,2024-09-27 19:40:45,16.132
2024-09-27 19:40:45,5693517,5693517,5687499,5692773,2024-09-27 19:45:07,19.003
2024-09-27 19:45:07,5692998,5693985,5688512,5689001,2024-09-27 19:49:29,9.503
2024-09-27 19:49:29,5688027,5692998,5685403,5687672,2024-09-27 19:56:02,27.146
2024-09-27 19:56:02,5687421,5691179,5680735,5683680,2024-09-27 20:00:25,42.572
2024-09-27 20:00:25,5683680,5692807,5682770,5687326,2024-09-27 20:04:47,11.6
2024-09-27 20:04:47,5686979,5692444,5681264,5682381,2024-09-27 20:09:09,20.787
2024-09-27 20:09:09,5682381,5691327,5680692,5691327,2024-09-27 20:15:42,8.347
2024-09-27 20:15:42,5691327,5692608,5687334,5689075,2024-09-27 20:20:04,5.893
2024-09-27 20:20:04,5689075,5692894,5685420,5689655,2024-09-27 20:24:26,4.322
2024-09-27 20:24:26,5689846,5694271,5688884,5692418,2024-09-27 20:31:00,6.061
2024-09-27 20:31:00,5692418,5697189,5692392,5694600,2024-09-27 20:35:22,6.092
2024-09-27 20:35:22,5696297,5698670,5694314,5698506,2024-09-27 20:39:44,3.153
2024-09-27 20:39:44,5698662,5703520,5697899,5702905,2024-09-27 20:44:06,9.422
2024-09-27 20:44:06,5703693,5707330,5700861,5701519,2024-09-27 20:50:39,10.728
2024-09-27 20:50:39,5700861,5701961,5694946,5700653,2024-09-27 20:55:01,13.203
2024-09-27 20:55:01,5701788,5703000,5696471,5696471,2024-09-27 20:59:24,10.973
2024-09-27 20:59:24,5697259,5702610,5695804,5697631,2024-09-27 21:05:57,6.006
2024-09-27 21:05:57,5698237,5699190,5693907,5695968,2024-09-27 21:10:19,4.444
2024-09-27 21:10:19,5695968,5697622,5693561,5694072,2024-09-27 21:14:41,4.485
2024-09-27 21:14:41,5694072,5699017,5693310,5698064,2024-09-27 21:19:03,4.479
2024-09-27 21:19:03,5698869,5698869,5693214,5693214,2024-09-27 21:25:36,1.929
2024-09-27 21:25:36,5694002,5702160,5693440,5702160,2024-09-27 21:29:59,38.078
2024-09-27 21:29:59,5702394,5704524,5702203,5704524,2024-09-27 21:34:21,1.796
2024-09-27 21:34:21,5704524,5704524,5695804,5700394,2024-09-27 21:40:54,5.607
2024-09-27 21:40:54,5700904,5701381,5693656,5693656,2024-09-27 21:45:16,14.031
2024-09-27 21:45:16,5693656,5697908,5693656,5694314,2024-09-27 21:49:38,1.076
2024-09-27 21:49:38,5694314,5697925,5694314,5697925,2024-09-27 21:54:00,8.36
2024-09-27 21:54:00,5697207,5702273,5697207,5698618,2024-09-27 22:00:34,5.268
2024-09-27 22:00:34,5698618,5700922,5696410,5697458,2024-09-27 22:04:56,5.831
2024-09-27 22:04:56,5696921,5700229,5693561,5700229,2024-09-27 22:09:18,15.818
2024-09-27 22:09:18,5699441,5707330,5699441,5705685,2024-09-27 22:15:51,6.193
2024-09-27 22:15:51,5705486,5706274,5701831,5702619,2024-09-27 22:20:13,9.593
2024-09-27 22:20:13,5701831,5705771,5701831,5704897,2024-09-27 22:24:35,2.641
2024-09-27 22:24:35,5704109,5709235,5699554,5707503,2024-09-27 22:28:57,31.55
2024-09-27 22:28:57,5706118,5712708,5704793,5712353,2024-09-27 22:35:31,15.337
2024-09-27 22:35:31,5711565,5711686,5708984,5710500,2024-09-27 22:39:53,7.168
2024-09-27 22:39:53,5710794,5711660,5707936,5709755,2024-09-27 22:44:15,7.874
2024-09-27 22:44:15,5708967,5709590,5705685,5705685,2024-09-27 22:50:48,3.383
2024-09-27 22:50:48,5705685,5705685,5702697,5703589,2024-09-27 22:55:10,1.845
2024-09-27 22:55:10,5704377,5704905,5702914,5702914,2024-09-27 22:59:32,0.459
2024-09-27 22:59:32,5702740,5707330,5702740,5707330,2024-09-27 23:03:55,7.944
2024-09-27 23:03:55,5707668,5707668,5701831,5703347,2024-09-27 23:10:28,1.578
2024-09-27 23:10:28,5702559,5702559,5697190,5698713,2024-09-27 23:14:50,8.861
2024-09-27 23:14:50,5699501,5699501,5691034,5693623,2024-09-27 23:19:12,20.75
2024-09-27 23:19:12,5693285,5693891,5689164,5691727,2024-09-27 23:25:45,7.1
2024-09-27 23:25:45,5690203,5692073,5687260,5690030,2024-09-27 23:30:08,5.832
2024-09-27 23:30:08,5689857,5692974,5689511,5691277,2024-09-27 23:34:30,2.243
2024-09-27 23:34:30,5691277,5693008,5686759,5686759,2024-09-27 23:41:03,4.377
2024-09-27 23:41:03,5687546,5687754,5683523,5683774,2024-09-27 23:45:25,3.107
2024-09-27 23:45:25,5683774,5689668,5683523,5689668,2024-09-27 23:49:47,2.912
2024-09-27 23:49:47,5689711,5692714,5686847,5692714,2024-09-27 23:54:09,2.362
2024-09-27 23:54:09,5692991,5693718,5688673,5691433,2024-09-28 00:00:43,7.683
2024-09-28 00:00:43,5691606,5694722,5688301,5692973,2024-09-28 00:05:05,5.515
2024-09-28 00:05:05,5692973,5694020,5689054,5689054,2024-09-28 00:09:27,3.803
2024-09-28 00:09:27,5689841,5694288,5687678,5691043,2024-09-28 00:16:00,8.362
2024-09-28 00:16:00,5690256,5694858,5690256,5693552,2024-09-28 00:20:22,2.378
2024-09-28 00:20:22,5694685,5694858,5684218,5684218,2024-09-28 00:24:44,2.775
2024-09-28 00:24:44,5684218,5688612,5684218,5685265,2024-09-28 00:29:06,4.237
2024-09-28 00:29:06,5685265,5694313,5683552,5691657,2024-09-28 00:35:40,3.45
2024-09-28 00:35:40,5691597,5697453,5690965,5696207,2024-09-28 00:40:02,12.173
2024-09-28 00:40:02,5697280,5698854,5693214,5696588,2024-09-28 00:44:24,3.861
2024-09-28 00:44:24,5695801,5699883,5694771,5694771,2024-09-28 00:50:57,8.325
2024-09-28 00:50:57,5694079,5694910,5693041,5694814,2024-09-28 00:55:19,2.235
2024-09-28 00:55:19,5694027,5700394,5693560,5699278,2024-09-28 00:59:41,5.888
2024-09-28 00:59:41,5699278,5699693,5695290,5696112,2024-09-28 01:04:04,3.259
2024-09-28 01:04:04,5696112,5696890,5692392,5696890,2024-09-28 01:10:37,4.197
2024-09-28 01:10:37,5696890,5698664,5696103,5697280,2024-09-28 01:14:59,1.606
2024-09-28 01:14:59,5697453,5697868,5691925,5693491,2024-09-28 01:19:21,3.317
2024-09-28 01:19:21,5694512,5695524,5691000,5694763,2024-09-28 01:25:54,2.598
2024-09-28 01:25:54,5693214,5694711,5691034,5693033,2024-09-28 01:30:16,1.944
2024-09-28 01:30:16,5692981,5694512,5689304,5693128,2024-09-28 01:34:39,8.778
2024-09-28 01:34:39,5693984,5697453,5690100,5697115,2024-09-28 01:39:01,4.151
2024-09-28 01:39:01,5696328,5697937,5695550,5697012,2024-09-28 01:45:34,1.389
2024-09-28 01:45:34,5697012,5697937,5694157,5696761,2024-09-28 01:49:56,2.039
2024-09-28 01:49:56,5696761,5705065,5696302,5704278,2024-09-28 01:54:18,8.68
2024-09-28 01:54:18,5702859,5708326,5700316,5707426,2024-09-28 02:00:51,8.627
2024-09-28 02:00:51,5706639,5710557,5703032,5705930,2024-09-28 02:05:14,17.973
2024-09-28 02:05:14,5704883,5705757,5699529,5703508,2024-09-28 02:09:36,7.253
2024-09-28 02:09:36,5703681,5705264,5701795,5703586,2024-09-28 02:13:58,1.368
2024-09-28 02:13:58,5703568,5707833,5701345,5705662,2024-09-28 02:20:31,7.467
2024-09-28 02:20:31,5707141,5710246,5703248,5710246,2024-09-28 02:24:53,9.128
2024-09-28 02:24:53,5709459,5715272,5709459,5713957,2024-09-28 02:29:15,10.004
2024-09-28 02:29:15,5713957,5720341,5713464,5720297,2024-09-28 02:35:49,8.951
2024-09-28 02:35:49,5720635,5723576,5717131,5720773,2024-09-28 02:40:11,11.724
2024-09-28 02:40:11,5719986,5723057,5717304,5720713,2024-09-28 02:44:33,11.861
2024-09-28 02:44:33,5720375,5720462,5715773,5719675,2024-09-28 02:48:55,6.744
2024-09-28 02:48:55,5719675,5725038,5719510,5723956,2024-09-28 02:55:28,8.383
2024-09-28 02:55:28,5724086,5724086,5720721,5721889,2024-09-28 02:59:50,1.988
2024-09-28 02:59:50,5721889,5723922,5718645,5723922,2024-09-28 03:04:13,4.806
2024-09-28 03:04:13,5724614,5730496,5722797,5723654,2024-09-28 03:10:46,17.819
2024-09-28 03:10:46,5724441,5725652,5719683,5719683,2024-09-28 03:15:08,5.289
2024-09-28 03:15:08,5719432,5719597,5712071,5716042,2024-09-28 03:19:30,8.033
2024-09-28 03:19:30,5715834,5716656,5713109,5713775,2024-09-28 03:26:03,5.968
2024-09-28 03:26:03,5713628,5715799,5711898,5713689,2024-09-28 03:30:25,4.865
2024-09-28 03:30:25,5712902,5715799,5712806,5714839,2024-09-28 03:34:48,1.995
2024-09-28 03:34:48,5714839,5715799,5712071,5712071,2024-09-28 03:39:10,1.136
2024-09-28 03:39:10,5713196,5713888,5705696,5705696,2024-09-28 03:45:43,14.271
2024-09-28 03:45:43,5705696,5714744,5705696,5713966,2024-09-28 03:50:05,7.014
2024-09-28 03:50:05,5714242,5715445,5710860,5710860,2024-09-28 03:54:27,2.62
2024-09-28 03:54:27,5710860,5714268,5710514,5714268,2024-09-28 04:01:00,3.581
2024-09-28 04:01:00,5714234,5714234,5711388,5712227,2024-09-28 04:05:23,0.805
2024-09-28 04:05:23,5711544,5714061,5704347,5707625,2024-09-28 04:09:45,9.848
2024-09-28 04:09:45,5707625,5709217,5704520,5706535,2024-09-28 04:14:07,4.085
2024-09-28 04:14:07,5706535,5712633,5706535,5711846,2024-09-28 04:20:40,0.578
2024-09-28 04:20:40,5711846,5713447,5711042,5713447,2024-09-28 04:25:02,2.877
2024-09-28 04:25:02,5713689,5716119,5713109,5714493,2024-09-28 04:29:24,8.123
2024-09-28 04:29:24,5714493,5715280,5711552,5713196,2024-09-28 04:35:58,7.376
2024-09-28 04:35:58,5712409,5713542,5710800,5712755,2024-09-28 04:40:20,1.546
2024-09-28 04:40:20,5712755,5713689,5712236,5712902,2024-09-28 04:44:42,0.716
2024-09-28 04:44:42,5712763,5712763,5707097,5707097,2024-09-28 04:49:04,3.224
2024-09-28 04:49:04,5707885,5709744,5706700,5708957,2024-09-28 04:55:37,6.658
2024-09-28 04:55:37,5708957,5709139,5707738,5708326,2024-09-28 04:59:59,4.587
2024-09-28 04:59:59,5708326,5709052,5706942,5707867,2024-09-28 05:04:22,1.734
2024-09-28 05:04:22,5708179,5710082,5706016,5707149,2024-09-28 05:10:55,3.537
2024-09-28 05:10:55,5706362,5708179,5705151,5706492,2024-09-28 05:15:17,2.866
2024-09-28 05:15:17,5706795,5706795,5704805,5704996,2024-09-28 05:19:39,1.566
2024-09-28 05:19:39,5705783,5708412,5704996,5706700,2024-09-28 05:24:01,2.871
2024-09-28 05:24:01,5707487,5707487,5700558,5700558,2024-09-28 05:30:34,6.981
2024-09-28 05:30:34,5701345,5704407,5699702,5704373,2024-09-28 05:34:57,5.634
2024-09-28 05:34:57,5705705,5708966,5704926,5708179,2024-09-28 05:39:19,3.417
2024-09-28 05:39:19,5708966,5710774,5707547,5708334,2024-09-28 05:45:52,4.334
2024-09-28 05:45:52,5708334,5708412,5703612,5703612,2024-09-28 05:50:14,3.47
2024-09-28 05:50:14,5703612,5703612,5699269,5700299,2024-09-28 05:54:36,5.617
2024-09-28 05:54:36,5700299,5705264,5700299,5704502,2024-09-28 05:58:58,4.535
2024-09-28 05:58:58,5703248,5704719,5699252,5700567,2024-09-28 06:05:32,3.76
2024-09-28 06:05:32,5700567,5701432,5697020,5697020,2024-09-28 06:09:54,4.823
2024-09-28 06:09:54,5696769,5697557,5691995,5691995,2024-09-28 06:14:16,15.854
2024-09-28 06:14:16,5692782,5699356,5691726,5692842,2024-09-28 06:20:49,11.944
2024-09-28 06:20:49,5692842,5698664,5692055,5698664,2024-09-28 06:25:11,2.977
2024-09-28 06:25:11,5698837,5699529,5696181,5698612,2024-09-28 06:29:33,3.612
2024-09-28 06:29:33,5698733,5700489,5695256,5696069,2024-09-28 06:33:55,5.082
2024-09-28 06:33:55,5696069,5696069,5687739,5687739,2024-09-28 06:40:29,10.866
2024-09-28 06:40:29,5687739,5690533,5685083,5687678,2024-09-28 06:44:51,12.402
2024-09-28 06:44:51,5687678,5693603,5685775,5689581,2024-09-28 06:49:13,9.172
2024-09-28 06:49:13,5689581,5690879,5687159,5688630,2024-09-28 06:55:46,2.402
2024-09-28 06:55:46,5689123,5691744,5688336,5691510,2024-09-28 07:00:08,2.548
2024-09-28 07:00:08,5690723,5694676,5689832,5692972,2024-09-28 07:04:30,4.792
2024-09-28 07:04:30,5692185,5694797,5691346,5692773,2024-09-28 07:11:04,2.501
2024-09-28 07:11:04,5691986,5692782,5690965,5690965,2024-09-28 07:15:26,1.122
2024-09-28 07:15:26,5691752,5693751,5690965,5693751,2024-09-28 07:19:48,3.308
2024-09-28 07:19:48,5692963,5693751,5691311,5691311,2024-09-28 07:24:10,2.585
2024-09-28 07:24:10,5691311,5692098,5689408,5689408,2024-09-28 07:30:43,2.104
2024-09-28 07:30:43,5689408,5692704,5686692,5692704,2024-09-28 07:35:05,5.247
2024-09-28 07:35:05,5691917,5698569,5691917,5696856,2024-09-28 07:39:28,3.915
2024-09-28 07:39:28,5696856,5700022,5696856,5699209,2024-09-28 07:46:01,8.286
2024-09-28 07:46:01,5699996,5699996,5691830,5692617,2024-09-28 07:50:23,7.626
2024-09-28 07:50:23,5691311,5696415,5691138,5694019,2024-09-28 07:54:45,10.443
2024-09-28 07:54:45,5693223,5695420,5692695,5692695,2024-09-28 07:59:07,2.391
2024-09-28 07:59:07,5692245,5692245,5684737,5684737,2024-09-28 08:05:40,8.112
2024-09-28 08:05:40,5684599,5685516,5678336,5679954,2024-09-28 08:10:03,13.501
2024-09-28 08:10:03,5679867,5682237,5676001,5677575,2024-09-28 08:14:25,35.552
2024-09-28 08:14:25,5676788,5680845,5676788,5679772,2024-09-28 08:20:58,30.102
2024-09-28 08:20:58,5679772,5683267,5677990,5677990,2024-09-28 08:25:20,8.118
2024-09-28 08:25:20,5677990,5678587,5676788,5677151,2024-09-28 08:29:42,13.853
2024-09-28 08:29:42,5677082,5681537,5672177,5680750,2024-09-28 08:34:04,110.916
2024-09-28 08:34:04,5680750,5682921,5678518,5682921,2024-09-28 08:40:38,8.023
2024-09-28 08:40:38,5682921,5684651,5679893,5683864,2024-09-28 08:45:00,4.668
2024-09-28 08:45:00,5683864,5686337,5678509,5679374,2024-09-28 08:49:22,7.412
2024-09-28 08:49:22,5680161,5683613,5675802,5677264,2024-09-28 08:55:55,9.84
2024-09-28 08:55:55,5678051,5679634,5676701,5676952,2024-09-28 09:00:17,4.306
2024-09-28 09:00:17,5676952,5678527,5672281,5674132,2024-09-28 09:04:39,8.737
2024-09-28 09:04:39,5674029,5674271,5661555,5669003,2024-09-28 09:09:02,33.019
